MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	ATTRIBUTE_SampleID	ATTRIBUTE_SampleName	ATTRIBUTE_PPL_LOT_Number	ATTRIBUTE_PPL_Box_Number	ATTRIBUTE_Project	ATTRIBUTE_Experiment	ATTRIBUTE_Experiment_Blanks	ATTRIBUTE_SampleType	ATTRIBUTE_SampleVolume_mL	ATTRIBUTE_Contact	ENVOEnvironmentBiome	ENVOEnvironmentMaterial	Redissolved in [ul] 80% MeOH 1%FA	Comment	Flow rate	Pump set up	Link BCO-DMO	Sample_ID (BCO-DMO)	Sampling Strategy	Year	Lon	Lat	DateTime_local	ISO_DateTime_UTC	ContactTime	DOC_umol/L	Total_N_umol/L	Total_P_umol/L	Phosphate_umol/L	Silicate_umol/L	N_plus_N_umol/L	Ammonia_umol/L	PON_ug/L	POC_ug/L	PON15_permil	POC13_permil	Salinity	Temperature_C	PicoEukaryotes_cells/uL	Prochlorococcus_cells/uL	Synechococcus_cells/uL	Heterotrophs_cells/uL	M_C_ratio	BIX	HIX	FI	Ultra_Violet_Humic_like_RFU	Marine_Humic_like_RFU	Visible_Humic_like_RFU	Tryptophan_like_RFU	Tyrosine_like_RFU	Phenylalanine_like_RFU	Fulvic_Acid_like_RFU	Optical_Brighteners_RFU	Diesel_Band_II_RFU	Petroleum_like_RFU	Lignin_like_RFU	PARAFAC1	PARAFAC2	PARAFAC3	PARAFAC4	PARAFAC5	PARAFAC6
MSV000088021	Mo_2019_68.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_68	T_OF_T0		SB	Moorea19	Targaryen	Targaryen		800	Jacqui			80.0																																																		
MSV000088021	Mo_2019_69.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_69	T_IF_T0		SB	Moorea19	Targaryen	Targaryen		800	Jacqui			80.0																																																		
MSV000088021	Mo_2019_7.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_7	Mu_PC_T0_1	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_70.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_70	T_MF_T0		SB	Moorea19	Targaryen	Targaryen		800	Jacqui			80.0																																																		
MSV000088021	Mo_2019_71.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_71	T_OW_T0		SB	Moorea19	Targaryen	Targaryen		800	Jacqui			80.0																																																		
MSV000088021	Mo_2019_72.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_72	T_IW_T0		SB	Moorea19	Targaryen	Targaryen		800	Jacqui			80.0																																																		
MSV000088021	Mo_2019_73.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_73	T_MW_T0		SB	Moorea19	Targaryen	Targaryen		800	Jacqui			80.0																																																		
MSV000088021	Mo_2019_74.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_74	PC_WA1_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_75.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_75	PC_WA2_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_76.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_76	PC_WA3_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_77.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_77	PC_HE1_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_78.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_78	PC_HE2_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_79.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_79	PC_HE3_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_8.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_8	Mu_PC_T0_2	6433236_02	SD_3	Moorea19	MuTANT	MuTANT	Incubate	800	Irina			80.0		8ml/min																																																
MSV000088021	Mo_2019_80.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_80	PC_PB1_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_81.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_81	PC_PB2_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_82.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_82	PC_PB3_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_83.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_83	PC_BL1_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_84.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_84	PC_BL2_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_85.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_85	PC_BL3_T1C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_86.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_86	PC_WA1_T3C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_87.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_87	PC_WA2_T3C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_88.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_88	PC_WA3_T3C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
MSV000088021	Mo_2019_89.mzML	environmental	dissolvedorganicmatter_water_saline	not applicable	2021	liquid, solid phase extraction (PPL)	methanol (100%)	none	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable			not applicable	|	not applicable	not applicable	MSV000088021_not applicable	not applicable	not applicable	not applicable	Mo_2019_89	PC_HE1_T3C			Moorea19	PlAN_C	PlAN_C	Exudate	400	Zaq			50.0		8ml/min																																																
