MassiveID	filename	qiita_sample_name	NCBITaxonomy	LatitudeandLongitude	SampleCollectionDateandTime	DepthorAltitudeMeters	ENVOEnvironmentBiome	UBERONBodyPartName	ENVOEnvironmentMaterial	BiologicalSex	SubjectIdentifierAsRecorded	SampleType	emp500_shotgun_assembly_sample_name	cur_land_use	cur_vegetation	depth_sample	description	diet_category_12	diet_category_3	dominant_cover_2m	captive_wild	emp500_study_id	emp500_title	empo_2	empo_3	empo_4	empo_salinity	empo_v2_2	empo_v2_3a	empo_v2_3b	empo_v2_4a	empo_v2_4b	env_feature	env_material	env_package	environmental_package	host_body_product	host_body_site	host_class	host_common_name	host_common_name_provided	host_diet	host_disease_stat	host_family	host_family_relationship	host_flight	host_head_width_mm	host_height	host_last_meal	host_length_mm	host_life_stage	lcms_batch	lcms_extraction_protocol	lcms_position	lcms_replicate
MSV000083475	1e9_2_22_bowen-74-s002-a04.mzML	13114.bowen.74.s002	not applicable|Not applicable	42.738479|-70.844888	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed2	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1.00E+09	no
MSV000083475	1f8_2_58_bowen-74-s003-a04.mzML	13114.bowen.74.s003	not applicable|Not applicable	42.739897|-70.83609	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed3	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at ClubHead Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f8	no
MSV000083475	1f3_2_34_bowen-74-s004-a04.mzML	13114.bowen.74.s004	not applicable|Not applicable	42.742292|-70.826692	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed4	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f3	no
MSV000083475	1e8_2_12_bowen-74-s005-a04.mzML	13114.bowen.74.s005	not applicable|Not applicable	42.739897|-70.83609	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed5	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1.00E+08	no
MSV000083475	1f7_2_56_bowen-74-s006-a04.mzML	13114.bowen.74.s006	not applicable|Not applicable	42.722275|-70.846648	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed6	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Sweeney Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f7	no
MSV000083475	1f10_2_61_bowen-74-s007-a04.mzML	13114.bowen.74.s007	not applicable|Not applicable	42.742292|-70.826692	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed7	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f10	no
MSV000083475	1e6_2_1_bowen-74-s008-a04.mzML	13114.bowen.74.s008	not applicable|Not applicable	42.738479|-70.844888	5/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed8	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1.00E+06	no
MSV000083475	1e12_2_28_bowen-74-s009-a04.mzML	13114.bowen.74.s009	not applicable|Not applicable	42.722275|-70.846648	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed9	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1.00E+12	no
MSV000083475	1e11_2_27_bowen-74-s010-a04.mzML	13114.bowen.74.s010	not applicable|Not applicable	42.739897|-70.83609	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed10	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1.00E+11	no
MSV000083475	1e7_2_8_bowen-74-s011-a04.mzML	13114.bowen.74.s011	not applicable|Not applicable	42.739897|-70.83609	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed11	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying Spartina patens'	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1.00E+07	no
MSV000083475	1g3_2_73_bowen-74-s012-a04.mzML	13114.bowen.74.s012	not applicable|Not applicable	42.722275|-70.846648	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed12	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Sweeney Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1g3	no
MSV000083475	1f6_2_51_bowen-74-s013-a04.mzML	13114.bowen.74.s013	not applicable|Not applicable	42.742292|-70.826692	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed13	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Nelson Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f6	no
MSV000083475	1f4_2_39_bowen-74-s014-a04.mzML	13114.bowen.74.s014	not applicable|Not applicable	42.742292|-70.826692	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed14	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at Clubhead Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f4	no
MSV000083475	1f5_2_45_bowen-74-s015-a04.mzML	13114.bowen.74.s015	not applicable|Not applicable	42.738479|-70.844888	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed15	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying tall Spartina alterniflora	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1f5	no
MSV000083475	1g6_2_77_bowen-74-s016-a04.mzML	13114.bowen.74.s016	not applicable|Not applicable	42.738479|-70.844888	9/15/2014 0:00:00	0	marine salt marsh biome	not applicable	sediment permeated by saline water	not applicable	bowen74.sed16	environmental	sediment_marsh	not applicable	not applicable	0	Salt marsh sediment sample collected from the Plum Island LTER Site in Rowley, MA at West Creek underlying Spartina patens	not applicable	not applicable	not applicable	not applicable	74	massachusetts salt marsh sediments	Saline	Sediment (saline)	Sediment (saline)	Saline	Free-living (saline)	Free-living (saline)	Solid (saline)	Sediment (saline)	Sediment (saline)	marine benthic feature	marine sediment	sediment	sediment	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	not applicable	1	bulk_201901_ucsd	1g6	no
