MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	UBERONBodyPartName	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase
MSV000097043	Dit50_02_500ppm_cent_pos.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitE02_500ppm_cent_pos.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitW02_500ppm_cent_pos.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Dit50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Dit50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	DitW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	64575|Dryobalanops aromatica	plant resin	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Zin50_04_500ppm_cent_pos.mzML	plant	plant_angiospermae	649195|Amomum krervanh	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinE04_500ppm_cent_pos.mzML	plant	plant_angiospermae	649195|Amomum krervanh	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinW04_500ppm_cent_pos.mzML	plant	plant_angiospermae	649195|Amomum krervanh	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Ver50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	649195|Amomum krervanh	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinW03_500ppm_cent_neg.mzML	plant	plant_angiospermae	649195|Amomum krervanh	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	ZinE05_500ppm_cent_neg.mzML	plant	plant_angiospermae	649195|Amomum krervanh	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_06_500ppm_cent_pos.mzML	plant	plant_angiospermae	649199|Astragalus membranaceus	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE06_500ppm_cent_pos.mzML	plant	plant_angiospermae	649199|Astragalus membranaceus	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW06_500ppm_cent_pos.mzML	plant	plant_angiospermae	649199|Astragalus membranaceus	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW17_500ppm_cent_neg.mzML	plant	plant_angiospermae	649199|Astragalus membranaceus	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW02_500ppm_cent_neg.mzML	plant	plant_angiospermae	649199|Astragalus membranaceus	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE10_500ppm_cent_neg.mzML	plant	plant_angiospermae	649199|Astragalus membranaceus	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_05_500ppm_cent_pos.mzML	plant	plant_angiospermae	65409|Scutellaria baicalensis	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE05_500ppm_cent_pos.mzML	plant	plant_angiospermae	65409|Scutellaria baicalensis	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabW05_500ppm_cent_pos.mzML	plant	plant_angiospermae	65409|Scutellaria baicalensis	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_11_500ppm_cent_neg.mzML	plant	plant_angiospermae	65409|Scutellaria baicalensis	root	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE08_500ppm_cent_neg.mzML	plant	plant_angiospermae	65409|Scutellaria baicalensis	root	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE04_500ppm_cent_neg.mzML	plant	plant_angiospermae	65409|Scutellaria baicalensis	root	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rub50_03_500ppm_cent_pos.mzML	plant	plant_angiospermae	655181|Uncaria sinensis	branch	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubE03_500ppm_cent_pos.mzML	plant	plant_angiospermae	655181|Uncaria sinensis	branch	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubW03_500ppm_cent_pos.mzML	plant	plant_angiospermae	655181|Uncaria sinensis	branch	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RosW10_500ppm_cent_neg.mzML	plant	plant_angiospermae	655181|Uncaria sinensis	branch	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RosW06_500ppm_cent_neg.mzML	plant	plant_angiospermae	655181|Uncaria sinensis	branch	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RubW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	655181|Uncaria sinensis	branch	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_08_500ppm_cent_pos.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	thorn	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_09_500ppm_cent_pos.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE08_500ppm_cent_pos.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	thorn	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE09_500ppm_cent_pos.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW08_500ppm_cent_pos.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	thorn	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW09_500ppm_cent_pos.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE06_500ppm_cent_neg.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	thorn	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW06_500ppm_cent_neg.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	fruit	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegE07_500ppm_cent_neg.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	thorn	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW07_500ppm_cent_neg.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	fruit	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW10_500ppm_cent_neg.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	thorn	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LegW16_500ppm_cent_neg.mzML	plant	plant_angiospermae	66096|Gleditsia sinensis	fruit	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Lab50_14_500ppm_cent_pos_20240419203125.mzML	plant	plant_angiospermae	662901|Elsholtzia ciliata	whole plant	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE14_500ppm_cent_pos_20240419201023.mzML	plant	plant_angiospermae	662901|Elsholtzia ciliata	whole plant	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabW14_500ppm_cent_pos_20240419205228.mzML	plant	plant_angiospermae	662901|Elsholtzia ciliata	whole plant	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE02_500ppm_cent_neg.mzML	plant	plant_angiospermae	662901|Elsholtzia ciliata	whole plant	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE13_500ppm_cent_neg.mzML	plant	plant_angiospermae	662901|Elsholtzia ciliata	whole plant	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	LabE06_500ppm_cent_neg.mzML	plant	plant_angiospermae	662901|Elsholtzia ciliata	whole plant	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Amy50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	681286|Curculigo orchioides	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AmyE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	681286|Curculigo orchioides	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AmyW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	681286|Curculigo orchioides	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Amy50_01_500ppm_cent_neg.mzML	plant	plant_angiospermae	681286|Curculigo orchioides	tuber	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AmyE01_500ppm_cent_neg.mzML	plant	plant_angiospermae	681286|Curculigo orchioides	tuber	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	AmyW01_500ppm_cent_neg.mzML	plant	plant_angiospermae	681286|Curculigo orchioides	tuber	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_04_500ppm_cent_pos.mzML	plant	plant_angiospermae	68554|Phellodendron amurense	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE04_500ppm_cent_pos.mzML	plant	plant_angiospermae	68554|Phellodendron amurense	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutW04_500ppm_cent_pos.mzML	plant	plant_angiospermae	68554|Phellodendron amurense	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Leg50_12_500ppm_cent_neg.mzML	plant	plant_angiospermae	68554|Phellodendron amurense	bark	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	RutE07_500ppm_cent_neg.mzML	plant	plant_angiospermae	68554|Phellodendron amurense	bark	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Rut50_05_500ppm_cent_neg.mzML	plant	plant_angiospermae	68554|Phellodendron amurense	bark	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Pap50_01_500ppm_cent_pos.mzML	plant	plant_angiospermae	71251|Chelidonium majus	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PapE01_500ppm_cent_pos.mzML	plant	plant_angiospermae	71251|Chelidonium majus	cardinal organ part	2024.0	solid material, dried	ethanol (100%)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	PapW01_500ppm_cent_pos.mzML	plant	plant_angiospermae	71251|Chelidonium majus	cardinal organ part	2024.0	solid material, dried	water (100%) (deg_C_NOS)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
MSV000097043	Pap50_02_500ppm_cent_neg.mzML	plant	plant_angiospermae	71251|Chelidonium majus	cardinal organ part	2024.0	solid material, dried	ethanol-water (1:1)	sulfamethazine;sulfadimethoxine	Orbitrap Exploris 120|MS:1003095	electrospray ionization (positive)	reverse phase (C18)
